,Unnamed: 0,sentence_id,screening,label,text,translation
9221,9221,8259,-3,0,Mr. Nixon comes out of the Republican party.,Mr. Nixon kommt aus der Republikanischen Partei.
9222,9222,17033,-3,0,In the last few years government has gotten bigger and bigger; industry has gotten larger and larger; labor unions have gotten bigger and bigger; and our children have been the victims of mass education.,In den letzten Jahren ist die Regierung immer größer geworden; die Industrie ist immer größer geworden; Gewerkschaften sind immer größer geworden; und unsere Kinder sind die Opfer der Massenerziehung geworden.
9223,9223,28453,-3,0,Saddam Hussein still is a threat in the Middle East.,Saddam Hussein ist immer noch eine Bedrohung im Nahen Osten.
9224,9224,2890,-3,0,"I've served as the Governor of Georgia and have traveled extensively in foreign countries and South America, Central America, Europe, the Middle East and in Japan.","Ich habe als Gouverneur von Georgia gedient und bin viel in fremden Ländern und Südamerika, Mittelamerika, Europa, dem Nahen Osten und in Japan gereist."
9225,9225,27799,-3,0,If we take your advice with respect to how we change our tax codes so that companies that earn profits overseas don't pay U.S. taxes compared to companies here that are paying taxes.,"Wenn wir Ihren Rat befolgen, wie wir unsere Steuercodes ändern, damit Unternehmen, die im Ausland Gewinne erzielen, im Vergleich zu Unternehmen hier, die Steuern zahlen, keine US-Steuern zahlen."
9226,9226,8087,-3,0,They stand for a whole different approach to the problems facing this country at home and abroad.,Sie stehen für einen ganz anderen Umgang mit den Problemen dieses Landes im In- und Ausland.
9227,9227,34340,-3,0,"And people, Chris, will again go back to work and they'll make a lot of money.","Und die Leute, Chris, werden wieder arbeiten gehen und viel Geld verdienen."
9228,9228,24715,-3,0,"And I believe that is the way you get the deficit down, not by the tax-and-spend program that we hear every 4 years, whether it's Mondale, Dukakis, whoever else it is.","Und ich glaube, das ist der Weg, wie man das Defizit senkt, nicht durch das Steuer-und-Ausgaben-Programm, das wir alle 4 Jahre hören, ob es nun Mondale, Dukakis oder wer auch immer ist."
9229,9229,33606,-3,0,So the plan I have I think will actually produce greater opportunities.,"Der Plan, den ich habe, wird meiner Meinung nach tatsächlich größere Möglichkeiten bieten."
9230,9230,24775,-3,0,"But if you just want to keep the music going, just stay traditional this next time around, and 4 years from now you'll have everybody blaming everybody else for a bad health care system.","Aber wenn Sie nur die Musik am Laufen halten wollen, bleiben Sie beim nächsten Mal einfach traditionell, und in 4 Jahren werden Sie alle haben, die alle anderen für ein schlechtes Gesundheitssystem verantwortlich machen."
9231,9231,22613,-3,0,But 9/11 changed it all.,Aber der 11. September hat alles verändert.
9232,9232,15666,-3,0,And I'm not the one that compared the President of the United States rotting from like a dead fish from the head down.,"Und ich bin nicht derjenige, der verglichen hat, der Präsident der Vereinigten Staaten verrotte wie ein toter Fisch vom Kopf abwärts."
9233,9233,29884,-3,0,"I'll tell you very -- well, just very simple to say.","Ich werde es Ihnen sagen, sehr – nun, nur sehr einfach zu sagen."
9234,9234,28885,-3,0,You'll be in a world in which fits into my philosophy.,"Sie werden in einer Welt sein, die in meine Philosophie passt."
9235,9235,16795,-3,0,And still he talks about - uh success.,Und immer noch redet er von - äh Erfolg.
9236,9236,2584,-3,0,"We're a nation that believes that we're all children of the same god and we care for those that have difficulties, those that are elderly and have problems and challenges, those that are disabled.","Wir sind eine Nation, die glaubt, dass wir alle Kinder desselben Gottes sind, und wir kümmern uns um diejenigen, die Schwierigkeiten haben, diejenigen, die älter sind und Probleme und Herausforderungen haben, diejenigen, die behindert sind."
9237,9237,17019,-3,0,A president should never promise more than he can deliver and a president should always deliver everything that he's promised.,"Ein Präsident sollte niemals mehr versprechen, als er halten kann, und ein Präsident sollte immer alles halten, was er versprochen hat."
9238,9238,27852,-3,0,"We're going to have to have a president, however, that doesn't think that somehow the government investing in -- in car companies like Tesla and -- and Fisker, making electric battery cars.","Wir werden jedoch einen Präsidenten brauchen, der nicht glaubt, dass die Regierung irgendwie in – in Autounternehmen wie Tesla und – und Fisker investiert, die elektrische Batterieautos herstellen."
9239,9239,13398,-3,0,"Now, what do we do about it?","Nun, was tun wir dagegen?"
9240,9240,2439,-3,0,And Governor Romney at the beginning of this debate wrote and said what we did in Massachusetts could be a model for the nation.,"Und Gouverneur Romney hat zu Beginn dieser Debatte geschrieben und gesagt, was wir in Massachusetts getan haben, könnte ein Modell für die Nation sein."
9241,9241,29783,-3,0,So we've got to address the systemic racism in our criminal justice system.,Also müssen wir den systemischen Rassismus in unserem Strafjustizsystem angehen.
9242,9242,4179,-3,0,I'm using the same words that your advisers use.,Ich benutze die gleichen Worte wie Ihre Berater.
9243,9243,22720,-3,0,"My opponent says he has a plan; it sounds familiar, because it's called the Bush plan.","Mein Gegner sagt, er hat einen Plan; es kommt einem bekannt vor, denn es heißt Bush-Plan."
9244,9244,25576,-3,0,"And if you want a tough President who uses that strength to get arms control and draws the line in the heavens, vote for Walter Mondale.","Und wenn Sie einen harten Präsidenten wollen, der diese Stärke nutzt, um die Rüstungskontrolle zu erreichen, und die Grenze in den Himmel zieht, dann stimmen Sie für Walter Mondale."
9245,9245,18346,-3,0,They're not going to follow somebody who says this is the wrong war at the wrong place at the wrong time.,"Sie werden niemandem folgen, der sagt, dass dies der falsche Krieg am falschen Ort zur falschen Zeit ist."
9246,9246,27599,-3,0,And it was worth moving heaven and earth to get him.,"Und es hat sich gelohnt, Himmel und Hölle in Bewegung zu setzen, um ihn zu bekommen."
9247,9247,33077,-3,0,So we have to look at this comprehensively.,Das müssen wir also umfassend betrachten.
9248,9248,12010,-3,0,"Secondly, I don't think we ought to be selling guns to people who shouldn't have them.","Zweitens denke ich nicht, dass wir Waffen an Leute verkaufen sollten, die sie nicht haben sollten."
9249,9249,571,-3,0,"The question is values; the question is strength, the question is your willingness to provide the kind of leadership that must be provided.","Die Frage sind Werte; Die Frage ist Stärke, die Frage ist Ihre Bereitschaft, die Art von Führung bereitzustellen, die bereitgestellt werden muss."
9250,9250,2948,-3,0,The grain sales have been a benefit to American agriculture.,Die Getreideverkäufe waren ein Gewinn für die amerikanische Landwirtschaft.
9251,9251,17900,-3,0,"Can we say, really say that we will be better off when we pull away from sort of that basic American instinct of decency and fairness?","Können wir wirklich sagen, dass wir besser dran sind, wenn wir uns von diesem grundlegenden amerikanischen Instinkt von Anstand und Fairness lösen?"
9252,9252,4286,-3,0,"I've got to make this point, Jim.","Ich muss darauf hinweisen, Jim."
9253,9253,12831,-3,0,Now this agenda should delineate those issues on which there is a possibility of some agreement or negotiation.,"Nun sollte diese Tagesordnung jene Themen skizzieren, bei denen die Möglichkeit einer Einigung oder Verhandlung besteht."
9254,9254,32841,-3,0,"You know, right out of law school, I went to work for the Children's Defense Fund.","Weißt du, direkt nach dem Jurastudium habe ich für den Children's Defense Fund gearbeitet."
9255,9255,3692,-3,0,We've got to invest in science and technology.,Wir müssen in Wissenschaft und Technologie investieren.
9256,9256,15502,-3,0,And I'm glad that the Congress moved on this drug bill and have finally called for that related to these narcotics drug kingpins.,"Und ich bin froh, dass der Kongress dieses Drogengesetz vorangebracht und endlich dazu aufgerufen hat, was diese Drogen-Königszapfen betrifft."
9257,9257,20614,-3,0,I think that's the wrong thing.,"Ich denke, das ist das Falsche."
9258,9258,15725,-3,0,Everybody knows that including the people at the Pentagon.,"Jeder weiß das, einschließlich der Leute im Pentagon."
9259,9259,23947,-3,0,But when Joe McCarthy went around this country attacking people's patriotism he was wrong.,"Aber als Joe McCarthy durch dieses Land ging und den Patriotismus der Menschen angriff, lag er falsch."
9260,9260,33795,-3,0,"Well, I think I did a much better job.","Nun, ich denke, ich habe einen viel besseren Job gemacht."
9261,9261,366,-3,0,"But it's going to take a president who's committed to housing, who's had experience in building and rehabilitating housing who understands that affordable housing for families of low and moderate income, for young families, first time home buyers, is an essential part of the American dream.","Aber es wird einen Präsidenten brauchen, der sich dem Wohnungsbau verschrieben hat, der Erfahrung im Bau und der Sanierung von Wohnungen hat und versteht, dass bezahlbarer Wohnraum für Familien mit niedrigem und mittlerem Einkommen, für junge Familien, Erstkäufer von Eigenheimen, ein wesentlicher Bestandteil des amerikanischen Traums ist ."
9262,9262,3552,-3,0,And it has got to be brought under control.,Und es muss unter Kontrolle gebracht werden.
9263,9263,28957,-3,0,Let me tell you about one of the governor's.,Lassen Sie mich Ihnen von einem der Gouverneure erzählen.
9264,9264,24560,-3,0,We've turned it into a weakness.,Wir haben es in eine Schwäche verwandelt.
9265,9265,5835,-3,0,"Whenever you get a large rally of 10,000, 15,000, 20,000 people, you're going to have some fringe peoples.","Wann immer Sie eine große Kundgebung mit 10.000, 15.000, 20.000 Menschen bekommen, werden Sie einige Randgruppen haben."
9266,9266,1247,-3,0,Uh - those uh programs were designed to help those who need it most.,"Äh - diese äh-Programme wurden entwickelt, um denen zu helfen, die es am dringendsten brauchen."
9267,9267,18009,-3,0,This nation of ours has got a solemn duty to defeat this ideology of hate.,"Unsere Nation hat die feierliche Pflicht, diese Ideologie des Hasses zu besiegen."
9268,9268,12628,-3,0,Do people want to be identified with us?,Wollen die Menschen mit uns identifiziert werden?
9269,9269,32466,-3,0,The reason you didn't is that all your friends take the same advantage that I do.,"Der Grund, warum du es nicht getan hast, ist, dass all deine Freunde denselben Vorteil nutzen wie ich."
9270,9270,17350,-3,0,They don't want this arms race.,Sie wollen dieses Wettrüsten nicht.
9271,9271,18394,-3,0,And our alliance is strong.,Und unser Bündnis ist stark.
9272,9272,16124,-3,0,I want to move ahead.,Ich möchte vorankommen.
9273,9273,33527,-3,0,"Take a look at the ""start up"" that they signed.","Werfen Sie einen Blick auf das „Start-up“, das sie unterzeichnet haben."
9274,9274,14985,-3,0,I stood in the South Bronx on the exact spot that President Carter stood on in 1977.,"Ich stand in der South Bronx genau an der Stelle, an der Präsident Carter 1977 stand."
9275,9275,26804,-3,0,We all agreed it would be a pretty dull place.,"Wir waren uns alle einig, dass es ein ziemlich langweiliger Ort werden würde."
9276,9276,32814,-3,0,"Same with the Latino Americans, the Hispanic Americans.","Dasselbe gilt für die Latino-Amerikaner, die Hispano-Amerikaner."
